date,1a. open (CNY),1b. open (USD),2a. high (CNY),2b. high (USD),3a. low (CNY),3b. low (USD),4a. close (CNY),4b. close (USD),5. volume,6. market cap (USD)
2018-01-19,77491.584,10960.0,83395.368,11795.0,73249.344,10360.0,81132.698592,11474.98,34129.375421,34129.375421
2018-01-18,77580.600336,10972.59,83988.008928,11878.82,73781.957232,10435.33,77505.512688,10961.97,48464.434937,48464.434937
2018-01-17,77067.289296,10899.99,82589.271696,11680.99,63901.850976,9037.94,77695.140816,10988.79,72331.796646,72331.796646
2018-01-16,95450.4,13500.0,95753.932272,13542.93,63881.064,9035.0,77067.36,10900.0,63401.169175,63401.169175
2018-01-15,95294.709792,13477.98,100753.129296,14249.99,92960.134416,13147.79,95732.721072,13539.93,14652.094705,14652.094705
2018-01-14,100470.384,14210.0,101386.0008,14339.5,88869.27168,12569.2,95273.569296,13474.99,17017.894329,17017.894329
2018-01-13,97217.64648,13749.95,103086.432,14580.0,96907.96296,13706.15,100470.384,14210.0,12221.508528,12221.508528
2018-01-12,93603.328704,13238.76,99761.788512,14109.78,88380.0,12500.0,97147.366704,13740.01,16417.162137,16417.162137
2018-01-11,105631.776,14940.0,105834.555072,14968.68,80602.56,11400.0,93603.470112,13238.78,33554.723751,33554.723751
2018-01-10,101820.8304,14401.0,105742.498464,14955.66,92843.614224,13131.31,105399.089136,14907.09,17411.001655,17411.001655
2018-01-09,105366.918816,14902.54,109591.2,15500.0,99063.72792,14011.05,101813.76,14400.0,14315.004253,14315.004253
2018-01-08,114673.75704,16218.85,115405.18992,16322.3,90585.9648,12812.0,105366.918816,14902.54,26600.609912,26600.609912
2018-01-07,120690.243216,17069.79,120903.557184,17099.96,110368.944,15610.0,114187.172112,16150.03,12493.125558,12493.125558
2018-01-06,119916.741456,16960.39,121208.786352,17143.13,113205.659184,16011.21,120690.243216,17069.79,18571.457508,18571.457508
2018-01-05,106477.113024,15059.56,121442.887296,17176.24,103227.84,14600.0,119916.741456,16960.39,23251.491125,23251.491125
2018-01-04,105486.903504,14919.51,108035.712,15280.0,98406.110016,13918.04,106476.971616,15059.54,21329.649574,21329.649574
2018-01-03,103864.176,14690.0,108230.572224,15307.56,100046.16,14150.0,105486.903504,14919.51,15905.667639,15905.667639
2018-01-02,94617.224064,13382.16,109403.763696,15473.49,91137.597408,12890.02,103758.897744,14675.11,20078.092111,20078.092111
2018-01-01,96975.13176,13715.65,97702.67592,13818.55,90147.6,12750.0,94601.952,13380.0,8609.915844,8609.915844
2017-12-31,87284.79504,12345.1,99339.897744,14050.11,85905.218592,12149.98,96980.151744,13716.36,11768.989718,11768.989718
2017-12-30,101665.210896,14378.99,101805.62904,14398.85,83077.2,11750.0,87955.846704,12440.01,19221.158039,19221.158039
2017-12-29,100393.599456,14199.14,105921.6624,14981.0,97925.04,13850.0,101664.57456,14378.9,18072.008116,18072.008116
2017-12-28,109308.171888,15459.97,109873.945296,15539.99,92975.76,13150.0,100273.190544,14182.11,21717.858014,21717.858014
2017-12-27,111075.842592,15709.98,116647.81272,16498.05,100400.74056,14200.15,109308.313296,15459.99,14959.864723,14959.864723
2017-12-26,96859.813536,13699.34,113479.92,16050.0,95683.7232,13533.0,110927.576304,15689.01,15034.668104,15034.668104
2017-12-25,95450.4,13500.0,101106.72,14300.0,89850.6432,12708.0,96859.813536,13699.34,15748.207607,15748.207607
2017-12-24,94036.32,13300.0,97712.857296,13819.99,82299.456,11640.0,95450.4,13500.0,28557.534988,28557.534988
2017-12-23,94224.463344,13326.61,105702.48,14950.0,91760.923872,12978.18,94036.32,13300.0,13141.538875,13141.538875
2017-12-22,109690.397712,15514.03,111000.613536,15699.34,77498.6544,10961.0,94224.463344,13326.61,36076.271175,36076.271175
2017-12-21,116523.868608,16480.52,122385.0888,17309.5,99141.1488,14022.0,109539.161856,15492.64,20324.2173,20324.2173
2017-12-20,122283.98208,17295.2,125289.96264,17720.35,104483.967264,14777.66,116583.684192,16488.98,13450.496693,13450.496693
2017-12-19,133321.23,18856.25,133984.08,18950.0,115247.52,16300.0,122283.98208,17295.2,13210.74822,13210.74822
2017-12-18,133348.026816,18860.04,136458.72,19300.0,120408.770592,17029.98,133321.23,18856.25,10624.633071,10624.633071
2017-12-17,135187.391376,19120.19,139984.587072,19798.68,130873.104,18510.0,133347.885408,18860.02,9177.183434,9177.183434
2017-12-16,123850.853424,17516.81,138148.5456,19539.0,121540.246704,17190.01,135063.447264,19102.66,4202.628709,4202.628709
2017-12-15,115494.842592,16334.98,127203.5664,17991.0,115236.56088,16298.45,124013.614032,17539.83,9181.273947,9181.273947
2017-12-14,113340.915936,16030.34,116272.728,16445.0,109237.68,15450.0,115494.842592,16334.98,11616.867151,11616.867151
2017-12-13,115600.969296,16349.99,116986.8384,16546.0,103698.445824,14666.56,113361.773616,16033.29,12416.328801,12416.328801
2017-12-12,117283.583088,16587.97,120030.29208,16976.45,112242.6,15875.0,115600.969296,16349.99,9436.802411,9436.802411
2017-12-11,105676.036704,14946.26,123519.888,17470.0,105356.596032,14901.08,117283.583088,16587.97,11820.401762,11820.401762
2017-12-10,103680.416304,14664.01,111147.536448,15720.12,87446.7072,12368.0,105348.818592,14899.98,16553.037173,16553.037173
2017-12-09,112278.022704,15880.01,115030.45872,16269.3,88627.464,12535.0,103624.277328,14656.07,13918.758687,13918.758687
2017-12-08,117361.5696,16599.0,121646.161296,17204.99,99091.656,14015.0,112277.952,15880.0,17589.013136,17589.013136
2017-12-07,95740.357104,13541.01,117721.877184,16649.96,92268.72,13050.0,117361.5696,16599.0,7487.065695,7487.065695
2017-12-06,82723.609296,11699.99,96265.122192,13615.23,82480.316832,11665.58,95804.27352,13550.05,6707.946319,6707.946319
2017-12-05,81811.810512,11571.03,83805.4512,11853.0,80939.676672,11447.68,82723.609296,11699.99,5550.732055,5550.732055
2017-12-04,78943.914864,11165.41,82016.64,11600.0,76374.4608,10802.0,81868.1616,11579.0,4663.424562,4663.424562
2017-12-03,77086.379376,10902.69,83607.48,11825.0,74239.2,10500.0,78943.914864,11165.41,5346.636524,5346.636524
2017-12-02,76183.842816,10775.04,79117.776,11190.0,75087.648,10620.0,76996.726704,10890.01,4765.439757,4765.439757
2017-12-01,69551.5248,9837.0,77053.2192,10898.0,66320.352,9380.0,76240.052496,10782.99,6134.923633,6134.923633
2017-11-30,68497.186752,9687.88,77067.36,10900.0,62578.69632,8850.8,69565.382784,9838.96,9389.574329,9389.574329
2017-11-29,69974.264016,9896.79,79895.732112,11300.03,60239.808,8520.0,68497.186752,9687.88,13352.538715,13352.538715
2017-11-28,68229.36,9650.0,70272.7056,9939.0,67667.2632,9570.5,69974.33472,9896.8,4917.210985,4917.210985
2017-11-27,64538.6112,9128.0,68259.621312,9654.28,64425.767616,9112.04,68229.36,9650.0,4521.625707,4521.625707
2017-11-26,61512.762816,8700.04,66108.24,9350.0,60838.812288,8604.72,64538.752608,9128.02,4147.380237,4147.380237
2017-11-25,57545.914896,8138.99,61758.388512,8734.78,57199.536,8090.0,61512.550704,8700.01,4292.623682,4292.623682
2017-11-24,56704.395888,8019.97,59172.1776,8369.0,55502.64,7850.0,57538.9152,8138.0,4411.789112,4411.789112
2017-11-23,58210.815312,8233.03,58401.504,8260.0,56563.2,8000.0,56704.537296,8019.99,4093.952687,4093.952687
2017-11-22,57207.242736,8091.09,58844.676672,8322.68,57207.242736,8091.09,58019.136768,8205.92,3545.00571,3545.00571
2017-11-21,58065.589296,8212.49,59391.36,8400.0,55156.1904,7801.0,57408.183504,8119.51,4544.474016,4544.474016
2017-11-20,56966.990544,8057.11,58825.657296,8319.99,56237.9616,7954.0,58062.1248,8212.0,3886.634348,3886.634348
2017-11-19,54880.020576,7761.94,57433.91976,8123.15,54090.893232,7650.33,56831.8752,8038.0,3867.340444,3867.340444
2017-11-18,54300.742704,7680.01,55290.457296,7819.99,52476.5088,7422.0,54880.020576,7761.94,3954.266477,3954.266477
2017-11-17,55693.399392,7876.98,56485.4256,7989.0,52681.5504,7451.0,54436.352976,7699.19,3982.395925,3982.395925
2017-11-16,51190.685856,7240.14,56138.976,7940.0,50030.1504,7076.0,55605.1608,7864.5,2331.95675,2331.95675
2017-11-15,46494.879696,6575.99,51599.7792,7298.0,46494.879696,6575.99,51190.120224,7240.06,1779.605845,1779.605845
2017-11-14,45717.135696,6465.99,47265.482592,6684.98,44621.789328,6311.07,46487.809296,6574.99,1254.292531,1254.292531
2017-11-13,41290.711776,5839.94,47353.791888,6697.47,40301.209296,5699.99,45717.135696,6465.99,2621.243039,2621.243039
2017-11-12,44155.00152,6245.05,46876.752,6630.0,37649.950704,5325.01,41086.306512,5811.03,4968.483069,4968.483069
2017-11-11,45978.8112,6503.0,48064.437792,6797.98,43129.44,6100.0,44155.00152,6245.05,2754.156861,2754.156861
2017-11-10,50051.3616,7079.0,51471.875664,7279.91,44225.422704,6255.01,46006.951392,6506.98,3254.704105,3254.704105
2017-11-09,51635.201904,7303.01,52264.3968,7392.0,49598.856,7015.0,50058.361296,7079.99,1913.398308,1913.398308
2017-11-08,49987.728,7070.0,54937.149408,7770.02,47025.2304,6651.0,51635.1312,7303.0,2822.298802,2822.298802
2017-11-07,49363.553088,6981.72,50896.203696,7198.49,48792.8304,6901.0,49945.588416,7064.04,1440.259494,1440.259494
2017-11-06,51932.79504,7345.1,52328.0304,7401.0,48828.1824,6906.0,49210.832448,6960.12,1763.019261,1763.019261
2017-11-05,52018.841808,7357.27,53666.1036,7590.25,51465.583008,7279.02,51932.158704,7345.01,1207.83233,1207.83233
2017-11-04,50306.037408,7115.02,52893.591696,7480.99,48792.8304,6901.0,52017.569136,7357.09,1399.191767,1399.191767
2017-11-03,49565.695824,7010.31,51941.562336,7346.34,48948.3792,6923.0,50306.178816,7115.04,1891.497592,1891.497592
2017-11-02,47753.340192,6753.98,51613.92,7300.0,47266.33104,6685.1,49634.066592,7019.98,2503.610803,2503.610803
2017-11-01,45695.9952,6463.0,47899.626768,6774.67,44812.336608,6338.02,47753.340192,6753.98,1675.615188,1675.615188
2017-10-31,43274.524608,6120.52,45943.529904,6498.01,43129.44,6100.0,45695.9952,6463.0,1511.774925,1511.774925
2017-10-30,43362.833904,6133.01,44180.667072,6248.68,42634.512,6030.0,43274.3832,6120.5,1473.687043,1473.687043
2017-10-29,40371.842592,5709.98,43764.927552,6189.88,39933.689904,5648.01,43624.226592,6169.98,1804.778173,1804.778173
2017-10-28,40787.652816,5768.79,41361.981408,5850.02,39806.564112,5630.03,40440.142656,5719.64,1276.754412,1276.754412
2017-10-27,41445.058608,5861.77,42280.992,5980.0,39942.386496,5649.24,40787.935632,5768.83,1403.706416,1403.706416
2017-10-26,40089.87504,5670.1,41998.105296,5939.99,39947.76,5650.0,41445.058608,5861.77,1972.965882,1972.965882
2017-10-25,38936.127168,5506.92,40336.349184,5704.96,37381.063392,5286.98,40230.505296,5689.99,2282.813205,2282.813205
2017-10-24,41782.316688,5909.47,41892.12,5925.0,38533.68,5450.0,38724.792912,5477.03,2580.418767,2580.418767
2017-10-23,42245.64,5975.0,42988.032,6080.0,39742.930512,5621.03,41827.991472,5915.93,1812.557715,1812.557715
2017-10-22,42445.520208,6003.27,42846.624,6060.0,40442.900112,5720.03,42069.021408,5950.02,1362.092216,1362.092216
2017-10-21,42519.405888,6013.72,43631.4384,6171.0,41362.052112,5850.03,42598.947888,6024.97,1664.307693,1664.307693
2017-10-20,40183.275024,5683.31,43200.144,6110.0,39594.24,5600.0,42493.174704,6010.01,1972.97722,1972.97722
2017-10-19,38979.1152,5513.0,40371.984,5710.0,38818.334304,5490.26,40187.44656,5683.9,1881.722107,1881.722107
2017-10-18,39558.888,5595.0,39565.9584,5596.0,35620.32168,5037.95,38972.469024,5512.06,2317.804373,2317.804373
2017-10-17,40725.504,5760.0,40831.418592,5774.98,38948.217552,5508.63,39558.888,5595.0,1429.869376,1429.869376
2017-10-16,40371.984,5710.0,40929.909264,5788.91,39489.527376,5585.19,40725.645408,5760.02,1528.996462,1528.996462
2017-10-15,41397.404112,5855.03,41873.02992,5922.3,38180.230704,5400.01,40371.913296,5709.99,1343.523375,1343.523375
2017-10-14,39947.76,5650.0,41715.36,5900.0,39452.902704,5580.01,41503.177296,5869.99,970.759046,970.759046
2017-10-13,38462.905296,5439.99,41334.760368,5846.17,38037.620736,5379.84,39947.618592,5649.98,1879.82762,1879.82762
2017-10-12,34089.438672,4821.43,38462.905296,5439.99,34009.755264,4810.16,38392.272,5430.0,1276.701482,1276.701482
2017-10-11,33818.147424,4783.06,34514.935344,4881.61,33301.584,4710.0,34089.438672,4821.43,753.429396,753.429396
2017-10-10,33845.65128,4786.95,35069.184,4960.0,33093.643536,4680.59,33818.147424,4783.06,1043.221773,1043.221773
2017-10-09,32806.656,4640.0,34574.114592,4889.98,32170.32,4550.0,33845.65128,4786.95,646.463145,646.463145
2017-10-08,31286.52,4425.0,32933.9232,4658.0,31286.52,4425.0,32806.656,4640.0,518.462004,518.462004
2017-10-07,30890.5776,4369.0,31671.8568,4479.5,30491.524224,4312.56,31272.3792,4423.0,297.5975,297.5975
2017-10-06,30536.986896,4318.99,31229.9568,4417.0,30346.1568,4292.0,30890.5776,4369.0,506.529176,506.529176
2017-10-05,29756.414736,4208.59,30791.592,4355.0,29059.344,4110.0,30349.197072,4292.43,779.138638,779.138638
2017-10-04,30508.06896,4314.9,30918.8592,4373.0,29285.5968,4142.0,29756.414736,4208.59,868.465101,868.465101
2017-10-03,30968.352,4380.0,31585.810032,4467.33,29559.92832,4180.8,30473.424,4310.0,1082.323563,1082.323563
2017-10-02,31109.76,4400.0,32252.548752,4561.63,30826.944,4360.0,30968.352,4380.0,655.756974,655.756974
2017-10-01,30957.675696,4378.49,31155.859008,4406.52,29978.778816,4240.04,30957.604992,4378.48,726.963685,726.963685
2017-09-30,29518.92,4175.0,30968.352,4380.0,29258.02224,4138.1,30957.817104,4378.51,720.353183,720.353183
2017-09-29,29547.060192,4178.98,30147.195744,4263.86,27942.291504,3952.01,29516.728176,4174.69,1602.309565,1602.309565
2017-09-28,29639.894544,4192.11,30402.72,4300.0,28995.7104,4101.0,29515.3848,4174.5,849.785325,849.785325
2017-09-27,27449.838144,3882.36,30048.775776,4249.94,27382.315824,3872.81,29646.1872,4193.0,628.170966,628.170966
