episode,steps,reward_0,reward_1,reward_2,loss_0,loss_1,loss_2,collisions_0,collisions_1,collisions_2,ou_theta_0,ou_theta_1,ou_theta_2,ou_mu_0,ou_mu_1,ou_mu_2,ou_sigma_0,ou_sigma_1,ou_sigma_2,ou_dt_0,ou_dt_1,ou_dt_2,ou_x0_0,ou_x0_1,ou_x0_2
88,5,-0.32747567939551914,-100.32747567939552,-100.15359760019763,6308.335260009766,10553.21708984375,15707.3859375,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
89,4,-0.2442748175067258,-125.24427481750674,0.2442748175067258,7366.9773235321045,14337.723846435547,18492.897216796875,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
90,4,-0.17057109727310862,-125.17057109727311,0.17057109727310862,7454.069351196289,16292.520248413086,19864.18994140625,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
91,5,-0.18142509107633537,-0.18142509107633537,-100.24077557826665,7515.905740356446,19486.763232421876,11940.40048828125,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
92,3,-0.1116913687056965,-0.1116913687056965,-167.02298040227498,7826.102991739909,12066.852864583334,14408.6328125,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
93,2,-0.16121494376052065,-250.1612149437605,-0.15902921885395743,4028.369140625,13288.6689453125,26406.609375,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
94,7,-71.64455423348052,-0.2159828049090866,0.2159828049090866,5485.553307669504,10251.729230608258,21067.3525390625,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
95,2,-0.3784674940480411,-250.37846749404804,0.2610223004191527,4331.739646911621,3968.91357421875,34775.435546875,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
96,4,-0.2738568203809507,-125.27385682038096,0.25254050935562344,1918.0434532165527,14171.824951171875,13337.710205078125,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
97,4,-125.26022639006626,-0.26022639006626735,-125.03786399401832,5502.414768218994,10244.112915039062,10158.2470703125,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
98,5,-0.2442293375710014,-0.2442293375710014,-100.19262255858224,4655.780751037598,12137.71435546875,23438.6958984375,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
99,10,-0.20288920563895357,-0.20288920563895357,-49.90359628533037,6867.810803222656,11186.473193359376,18742.605541992187,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
100,9,-0.2268920354022721,-0.2268920354022721,-55.51797917906734,6690.571512858073,11280.616577148438,18601.495551215277,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
101,1,-0.21661502750505118,-0.21661502750505118,-500.8176894449373,137.27044677734375,7524.951171875,12152.1103515625,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
102,2,-0.3785990956492391,-250.37859909564924,-250.58603745952905,3658.6300048828125,14798.92626953125,14749.000244140625,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
103,3,-0.2054728761770629,-166.87213954284374,0.2054728761770629,2541.826820373535,23108.541666666668,12521.098551432291,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
104,6,-0.21875058435536823,-0.21875058435536823,-83.35733190513545,11301.094860076904,14727.902018229166,15077.881123860678,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
105,1,-0.13615421811311976,-0.13615421811311976,-500.9141084948949,7163.2099609375,7357.5380859375,19710.779296875,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
106,11,-0.21289414081461325,-0.21289414081461325,-45.44186354218533,4759.493255615234,12764.622225674715,16566.139071377842,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
107,17,-0.1312183952404821,-0.1312183952404821,-29.38552090811234,7282.817529566148,15909.46062155331,15990.478034524356,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
108,17,5.699069001932593,-23.71269570394976,-5.699069001932593,5900.703010110294,12710.870196174174,14412.599178538603,1.0,0.0,1.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
109,3,-0.33720869196866304,-167.00387535863533,-166.77341062930142,2919.9491577148438,5732.192932128906,17470.931640625,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
110,8,-62.64969213743589,-0.14969213743588952,-62.52617183139679,4652.376178741455,16076.21630859375,16983.955322265625,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
111,5,-0.10833818004316145,-100.10833818004316,0.10833818004316145,7630.623309326172,10195.5765625,23107.390234375,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
112,4,-0.35004929234546167,-0.35004929234546167,-125.19266123141428,9278.729354858398,14445.263427734375,19541.60400390625,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
113,6,-0.17409570369348715,-83.50742903702682,0.17409570369348715,2691.3355979919434,17311.42303466797,18740.249837239582,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
114,7,-0.2603614812503102,-0.2603614812503102,-71.61613405009909,5320.701141357422,16270.440987723214,24840.516462053572,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
115,6,-0.23712084032913086,-0.23712084032913086,-83.34322559219684,3864.840878804525,13236.10605875651,14427.124796549479,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
116,1,-500.22085974585013,-0.22085974585013876,0.22085974585013876,126.57771301269531,8664.4375,27700.44140625,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
117,6,-0.2779475638746537,-0.2779475638746537,-83.28134306994168,6341.03100713094,6259.723663330078,22777.696207682293,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
118,3,-0.11321512752690116,-0.11321512752690116,-167.11038252821203,5312.592305501302,20460.29345703125,20720.664713541668,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
119,5,-0.11304050266774572,-100.11304050266774,-100.23205023084857,5754.061387634278,12609.172143554688,17251.56728515625,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
120,3,-0.3157745546700809,-166.98244122133676,0.3157745546700809,2862.0367024739585,14475.14892578125,20899.487833658855,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
121,9,-0.1168792685102156,-0.1168792685102156,-55.677609685619935,5656.679528978136,10319.651150173611,17587.343641493055,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
122,1,-0.3086604597795721,-500.30866045977956,0.3086604597795721,7850.67138671875,7544.96044921875,20922.64453125,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
123,3,-0.1988874203490024,-166.86555408701568,0.1988874203490024,9834.76117960612,14274.693766276041,13352.680989583334,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
124,4,-0.20629571312054049,-0.20629571312054049,-125.27671362803873,139.01563453674316,13979.942291259766,15533.010711669922,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
125,14,-0.1717775306596767,-35.88606324494539,0.1717775306596767,7870.058655330113,13945.666451590401,15319.730224609375,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
126,3,-166.90139822151207,-0.234731554845405,0.234731554845405,4979.122975667317,11655.378743489584,17622.932291666668,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
127,3,-0.21939575188170904,-0.21939575188170904,-166.79177737465304,2803.3163452148438,12174.541910807291,23723.573567708332,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
128,9,22.066355550403262,-33.48920000515229,-22.066355550403262,5886.737301296658,11467.129279242621,23242.546983506945,2.0,0.0,2.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
129,3,-0.13967826995368207,-0.13967826995368207,-166.9206414156909,5200.451497395833,7185.686848958333,23554.043619791668,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
130,1,-500.15326136501153,-0.15326136501153026,0.15326136501153026,135.82586669921875,13697.1435546875,25123.9453125,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
131,1,-0.20848384330863956,-0.20848384330863956,-500.85550529314645,22116.23046875,14136.9345703125,36718.77734375,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
132,5,-0.18595540167280994,-0.18595540167280994,-100.23992970193738,7967.7163757324215,13105.267407226562,19012.30126953125,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
133,9,-0.2424108483751122,-0.2424108483751122,-55.48960977015567,7275.495880126953,12897.538594563803,21179.127278645832,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
134,12,-0.10110719172897303,-0.10110719172897303,-41.723171891650715,8034.564118703206,11462.270116170248,20861.117024739582,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
135,11,-0.20210533437502542,-0.20210533437502542,-45.43612178659268,6252.700148148971,13328.511396928267,21206.215909090908,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
136,9,22.138088830229698,22.138088830229698,-77.8795775809998,5500.165279812283,13583.687947591146,21170.761773003473,2.0,0.0,2.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
137,4,-0.18356389110221216,-125.18356389110221,0.18356389110221216,509.73086166381836,12518.442443847656,14562.240966796875,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
138,6,-0.1452385280091237,-0.1452385280091237,-83.46173108861647,4882.192858378093,18915.943359375,15194.102376302084,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
139,6,-0.11270091892681018,-83.44603425226013,0.11270091892681018,3975.276682535807,16833.381266276043,20077.751586914062,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
140,3,-0.17169991162435574,-0.17169991162435574,-167.23885253394653,5226.217264811198,17431.306315104168,17617.405924479168,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
141,1,-0.1516126424218805,-0.1516126424218805,-500.86471938092495,16505.76953125,16203.7578125,26124.916015625,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
142,2,-0.2781833663287304,-0.2781833663287304,-250.45328587042508,3785.6597595214844,5206.375,20659.72216796875,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
143,8,24.888118993881413,24.888118993881413,-87.56283779075835,10343.376007080078,9726.99755859375,20380.404663085938,2.0,0.0,2.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
144,9,-0.16922965291806386,-0.16922965291806386,-55.51438343914173,4935.798614501953,13957.135091145834,17464.801947699652,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
145,2,-0.21053381939568233,-250.21053381939566,0.21053381939568233,3949.2434692382812,10353.723388671875,14987.72265625,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
146,3,-0.21926136469174687,-166.88592803135842,0.21926136469174687,259.4836832682292,24237.34912109375,21847.704264322918,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
147,8,-0.13539597390706556,-62.635395973907066,0.13539597390706556,3767.2926502227783,8369.03564453125,17014.849243164062,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
148,3,-0.265879025224407,-166.93254569189108,0.265879025224407,5157.769236246745,12415.5576171875,16836.972330729168,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
149,13,7.577553954642914,-30.88398450689555,-7.577553954642914,3681.036848801833,11383.701974722055,21503.729529747598,1.0,0.0,1.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
150,1,-0.09065430960048633,-0.09065430960048633,-500.9415491539403,8166.927734375,13344.44140625,36848.79296875,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
151,6,-0.18576579018287045,-83.5190991235162,0.18576579018287045,6325.590586344401,9161.912394205729,26032.294270833332,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
152,6,-0.19941391063285688,-83.5327472439662,-83.37176429784486,2529.5973307291665,13789.526041666666,16499.085693359375,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
153,3,-0.18363544662225803,-166.85030211328893,0.0907993059796088,5169.849116007487,15123.725423177084,14119.587809244791,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
154,7,-0.22884535646826487,-0.22884535646826487,-71.47678000243317,6759.410119192941,10744.707571847099,16625.701171875,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
155,2,-250.15901317743598,-0.15901317743599286,0.15901317743599286,11803.237609863281,15026.62255859375,10641.402954101562,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
156,6,-83.58904474220607,-83.58904474220607,0.2557114088727268,6533.38171895345,17784.836568196613,24045.236002604168,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
157,6,-0.2665051533851304,-0.2665051533851304,-83.33054717023997,7373.078643798828,16552.090006510418,17119.8583984375,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
158,5,-0.14157973434350807,-0.14157973434350807,-100.06597021438755,6469.691351318359,21316.75859375,12112.135424804688,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
159,5,-0.13235238463553983,-100.13235238463554,0.13235238463553983,7266.90966796875,14920.527734375,20218.99765625,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
160,12,16.516278274292514,-25.150388392374154,-16.516278274292514,2213.0762685139975,15060.78759765625,23043.284505208332,2.0,0.0,2.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
161,5,-0.1077410314125282,-100.10774103141253,0.1077410314125282,373.89684143066404,8385.372802734375,21154.11484375,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
162,4,-0.1636762971969139,-125.16367629719691,0.1636762971969139,5757.214790344238,8711.921630859375,21065.687377929688,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
163,16,-0.1998418375747352,-0.1998418375747352,-31.170867007906512,2010.2568697929382,13214.370361328125,19083.69027709961,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
164,5,-0.17692485203012245,-0.17692485203012245,-100.08266015391423,4548.253517150879,9406.804541015625,15276.579296875,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
165,12,-0.12207170150645447,-41.78873836817312,0.12207170150645447,7018.545402844747,11695.554077148438,21604.903157552082,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
166,1,-0.10949480734899486,-0.10949480734899486,-500.9073795367392,8153.29541015625,7652.3447265625,21710.111328125,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
167,3,-0.265935393002436,-166.9326020596691,0.265935393002436,7654.165201822917,19833.612955729168,11000.1279296875,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
168,2,-0.26497866799612263,-250.26497866799613,0.26497866799612263,10948.6328125,13204.37939453125,9014.436401367188,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
169,10,-0.1630229884696432,-0.1630229884696432,-49.99242511956932,2479.209768676758,19883.75192871094,18877.22060546875,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
170,5,-0.21330636959861077,-0.21330636959861077,-100.25540900505277,7289.35778503418,11086.95234375,18607.02880859375,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
171,2,-250.29445200133748,-0.29445200133748567,0.29445200133748567,7177.55712890625,7428.547424316406,10020.20263671875,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
172,5,-0.31278328668852484,-0.31278328668852484,-99.90085110405819,9142.477478027344,12878.927587890625,24632.2095703125,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
173,3,-0.18728456258752543,-166.8539512292542,0.18728456258752543,469.8827768961589,12432.32421875,26528.404296875,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
174,13,-0.13649535464178716,-0.13649535464178716,-38.46457988354549,4810.734720083384,14754.987943209135,20235.636493389422,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
175,2,-0.32423405959477714,-0.32423405959477714,-250.55579970777362,3879.9757385253906,13918.4794921875,15549.657470703125,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
176,18,-0.14693397344293643,-27.924711751220713,0.14693397344293643,6172.617540147569,18184.787923177082,24037.23796251085,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
